TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
1051,16,315,67,65,1159,0,0,0,499,285,1172,152,246,253,285,0,53,0,63,0,0,66,0,10,0,118,124,583,0,0,63,222,89,16,291,1378,0,27,503,222,0,0,141,0,0,449,844,306,1421,0,0,0,226,561,0,0,95,
1031,16,360,63,61,1086,0,0,0,562,290,1177,158,292,292,290,0,60,0,65,0,0,54,0,23,0,121,121,718,0,0,65,225,75,16,300,1237,0,34,439,267,0,0,176,0,0,571,873,287,1441,0,0,0,258,630,0,0,66,
1081,18,397,70,61,1111,0,0,0,557,286,1237,162,289,289,286,0,66,0,63,0,0,79,0,15,8,127,133,769,0,0,63,223,64,18,362,1303,0,52,476,302,16,0,216,0,0,644,878,297,1499,16,0,0,237,665,18,0,108,
1071,18,373,61,66,1184,0,0,0,576,285,1216,161,301,301,285,0,53,0,64,0,0,128,0,37,0,119,132,655,0,0,64,221,72,18,312,1381,0,50,480,227,0,0,145,0,0,528,830,217,1443,0,0,0,251,648,3,0,158,
1091,12,433,64,67,1195,0,0,0,569,294,1243,154,293,293,294,0,49,0,67,0,0,76,0,12,0,111,105,616,0,0,67,227,70,12,272,1425,0,68,524,230,0,0,191,0,0,515,882,228,1527,0,0,0,225,709,0,0,88,
1082,11,444,61,62,1212,0,0,0,633,291,1180,155,321,321,291,0,61,0,69,0,0,66,0,21,10,123,120,614,0,0,69,222,58,11,286,1399,0,46,477,199,20,0,207,0,0,519,830,188,1412,20,0,0,276,755,0,0,103,
1072,16,429,65,64,1166,0,0,0,578,286,1201,155,292,292,286,0,50,0,61,0,0,47,0,2,0,109,125,694,0,0,61,225,76,16,292,1395,0,55,513,257,0,0,132,0,0,521,726,239,1330,0,0,0,237,715,0,0,61,
1012,11,459,61,61,1142,0,0,0,624,288,1220,154,307,307,288,0,50,0,64,0,0,73,0,21,0,111,107,695,0,0,64,224,31,11,357,1317,0,56,462,277,0,0,219,0,0,604,874,212,1499,0,0,0,251,776,8,0,89,
1002,12,381,63,66,1150,0,0,0,583,284,1212,157,273,282,284,0,39,0,61,0,0,116,0,36,28,105,106,613,7,0,61,223,82,12,295,1371,0,23,501,200,21,0,167,0,0,503,795,252,1409,42,0,0,259,682,8,0,146,
1052,14,440,61,67,1180,0,0,0,654,293,1276,154,320,320,293,0,43,0,70,0,0,64,0,11,0,110,119,673,0,0,70,223,78,14,278,1383,0,33,494,271,0,0,203,0,0,563,837,220,1514,0,0,0,287,774,0,0,56,
1032,16,398,65,68,1159,0,0,0,615,296,1226,155,295,303,296,0,57,0,72,0,0,77,0,3,0,125,125,637,0,0,72,224,75,16,348,1324,0,38,459,266,0,0,187,0,0,513,860,262,1483,0,0,0,265,710,0,0,113,
1042,17,444,63,65,1175,0,0,0,605,284,1191,153,279,292,284,0,47,0,62,0,0,61,0,15,16,112,119,638,0,0,62,222,40,17,241,1413,0,48,521,223,32,0,177,0,0,521,766,215,1356,32,0,0,244,757,0,0,65,
1062,16,387,61,62,1233,0,0,0,576,285,1224,156,271,279,285,0,57,0,64,0,0,36,0,22,0,119,123,551,0,0,64,221,68,16,226,1535,0,39,584,212,7,0,147,0,0,442,698,180,1321,0,0,0,240,684,0,0,41,
