TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
1651,11,268,67,67,626,0,120,0,343,499,571,207,327,309,292,0,67,0,68,0,0,175,0,105,0,122,148,409,0,0,68,224,438,11,448,424,0,227,297,337,5,172,11,68,68,140,475,645,604,0,0,0,82,302,379,0,189,
15162,13,623,66,63,1121,7,37,0,646,893,447,603,651,627,290,0,66,0,62,7,0,507,0,100,8,117,144,400,8,0,62,228,140,13,790,629,0,589,401,353,18,88,25,46,42,75,0,298,0,8,0,0,38,642,723,0,517,
15172,13,675,62,67,1027,0,57,0,664,888,448,601,672,634,287,0,62,0,65,0,0,459,0,263,11,102,132,517,11,0,65,222,162,13,631,494,0,602,355,365,25,109,32,65,49,176,0,260,0,11,0,0,32,705,575,0,442,
15122,14,670,64,62,1020,0,26,0,712,888,441,594,667,631,294,0,64,0,65,0,0,435,0,205,0,101,126,473,0,0,65,229,156,14,640,479,0,542,347,341,15,103,52,47,47,142,0,260,0,0,0,0,89,751,577,0,432,
1602,13,275,68,63,527,0,147,0,318,310,918,191,267,243,290,0,68,0,64,45,0,187,0,63,17,123,212,407,17,0,64,226,499,13,490,479,0,195,262,335,17,143,36,84,84,136,575,698,872,17,0,0,48,311,448,0,203,
16131,11,581,61,61,1061,0,22,0,588,881,446,597,564,564,284,0,61,0,63,0,0,386,0,143,8,114,144,353,0,0,63,221,187,11,631,587,0,527,407,280,8,95,33,58,58,103,0,337,0,8,0,0,37,605,582,0,399,
15132,15,724,61,68,1034,0,29,0,733,884,442,600,681,663,284,0,61,0,63,0,0,489,0,175,6,118,154,423,6,0,63,221,113,15,816,475,0,603,325,371,6,74,19,28,28,68,0,227,0,6,0,0,60,794,701,0,554,
16101,11,386,70,62,606,10,160,6,371,491,633,201,335,305,290,0,70,3,66,13,0,183,0,104,18,144,118,450,18,0,66,224,387,11,484,381,6,266,269,356,33,204,43,135,135,197,451,658,641,18,0,0,39,452,445,0,185,
16121,14,527,68,63,993,5,43,0,568,895,442,603,526,519,292,0,68,0,65,12,0,407,0,125,0,120,148,420,0,0,65,227,213,14,657,529,0,444,436,341,0,106,0,54,54,114,0,407,0,0,0,0,75,576,570,0,432,
1681,18,334,62,61,642,7,80,14,313,455,544,159,312,301,296,0,62,7,66,14,0,225,0,138,0,115,133,421,0,0,66,230,442,18,491,501,14,294,314,351,27,113,37,90,77,132,453,665,549,0,0,0,7,346,391,0,255,
16111,22,341,64,65,631,0,119,0,400,479,559,190,355,336,289,0,64,0,67,16,0,168,0,128,24,123,145,377,24,0,67,222,434,22,420,412,0,286,260,297,34,158,50,69,62,144,444,607,557,24,0,0,50,389,410,0,183,
